SLEEP STAGE,M1,M2,M3,V1,V2,V3,SD1,SD2,SD3,E1,E2,E3,CV1,CV2,CV3,SNR1 ,SNR2,SNR3,CC1,CC2,CC3
0,8.03E-05,0.03578829715,0.002691096404,2.827994128,9.448741424,3.759400341,7.997550791,89.27871449,14.13309092,3.033833236,1.348866185,2.626408786,1.00E-05,0.0004008603546,0.0001904110303,9.96E+04,2494.634324,5251.796591,1.26E-06,0.000004489987977,0.00001347270964
0,-5.69E-05,-0.003097885868,-0.0009093597794,3.29245168,4.388776435,2.912209007,10.84023806,19.2613586,8.480961301,2.66687831,2.26371255,2.632010133,-5.25E-06,-0.0001608342346,-0.0001072236681,-1.91E+05,-6217.581737,-9326.299109,-4.84E-07,-0.000008350098142,-0.00001264286727
0,-0.001170045724,-0.2468207532,-0.00399065742,2.807449602,10.28877958,5.916025892,7.881773267,105.8589852,34.99936235,3.284008987,1.721700278,2.428130544,-0.0001484495537,-0.002331599464,-0.0001140208607,-6736.295091,-428.8901312,-8770.324953,-0.00001883453744,-0.00002202552253,-0.00000325779823
0,0.0009418169489,0.05077335686,-0.004249964213,1.38824893,6.977367478,3.110340702,1.927235093,48.68365693,9.674219281,3.727425369,1.532377618,2.417732563,0.0004886881484,0.001042924054,-0.0004393082366,2046.294766,958.8425887,-2276.306057,0.0002535695568,0.00002142246742,-0.00004541020044
0,-0.002672944837,-0.07695876401,-0.001965464423,2.322079911,5.359864151,3.509034883,5.392055113,28.72814372,12.31332581,2.901236022,1.727281891,2.408713983,-0.000495719124,-0.002678863095,-0.0001596209224,-2017.271377,-373.2926859,-6264.842886,-0.00009193509963,-0.00009324873621,-0.00001296326637
0,-3.23E-05,0.1357173357,0.002329936789,3.262497368,8.65156837,3.973203881,10.64388908,74.84963526,15.78634908,2.801661512,1.431012124,2.249022405,-3.03E-06,0.001813199693,0.0001475918705,-3.30E+05,551.511234,6775.440926,-2.85E-07,0.00002422456284,0.00000934933529
0,0.001129915446,0.05323859133,0.00577846709,2.902019821,7.917939984,4.394874954,8.421719039,62.69377359,19.31492586,2.973869721,1.633385128,2.232285965,0.0001341668419,0.0008491846683,0.0002991710727,7453.406417,1177.600159,3342.569156,0.00001593105175,0.0000135449602,0.00001548911318
0,0.002015288777,-0.2390278355,0.002031698066,3.334438246,18.17349967,4.461223711,11.11847842,330.2760904,19.902517,2.850285834,1.333031638,2.231556806,0.0001812558069,-0.000723721282,0.0001020824685,5517.064622,-1381.7474,9796.001353,0.00001630221332,-0.000002191261502,0.000005129123544
0,-0.002715509754,0.08855463332,0.0007499168674,7.208121161,12.02479001,6.20968441,51.95701067,144.5955748,38.56018048,2.151077404,1.31387229,1.77733752,-0.00005226454946,0.0006124297612,0.00001944796051,-19133.42811,1632.840308,51419.27346,-0.000001005919101,0.000004235466833,0.0000005043534619
0,-0.002841566168,0.1819071435,-0.006597703072,5.198543113,17.52140924,4.652177397,27.02485049,306.9997818,21.64275454,2.083406911,1.392593754,1.896147052,-0.0001051464159,0.0005925318333,-0.0003048458116,-9510.547667,1687.673039,-3280.346857,-0.000003890730714,0.00000193007249,-0.0000140853518
0,0.004600430053,0.1603844086,0.008066706397,5.668696819,29.00503204,5.030551376,32.13412363,841.2918838,25.30644715,2.256795203,1.221424083,1.899304206,0.0001431633894,0.0001906406228,0.0003187609209,6985.026022,5245.471745,3137.147418,0.000004455182628,0.0000002266046142,0.00001259603606
0,-0.0007986281866,-0.2366306299,-0.005940529539,3.532719784,12.72623254,4.138556749,12.48010907,161.9569947,17.12765196,2.566585929,1.288759662,2.30138031,-0.00006399208389,-0.001461070764,-0.0003468385248,-15626.93288,-684.4295463,-2883.186061,-0.000005127526012,-0.000009021350185,-0.00002025020859
0,-0.000446060282,-0.2110372723,0.008946568251,4.90059843,15.37647988,7.267953222,24.01586498,236.4361335,52.82314403,2.205409315,1.365396763,1.82728604,-0.0000185735672,-0.0008925762286,0.0001693683406,-53839.9538,-1120.35249,5904.291182,-0.0000007733873928,-0.000003775126143,0.000003206328281
0,-0.0002417005898,-0.09075751387,-0.0174305299,4.712948192,24.77081999,5.706864359,22.21188066,613.5935228,32.56830082,2.512295179,1.193732801,2.021167692,-0.00001088159051,-0.0001479114601,-0.0005351992418,-91898.33038,-6760.801356,-1868.463036,-0.0000004898995579,-0.0000002410577273,-0.0000164331337
0,-0.001048699409,0.04211129596,0.0008975707188,1.223196373,3.552511353,2.012627194,1.496209367,12.62033692,4.050668223,3.84876714,2.911874632,3.232408667,-0.0007009041867,0.003336780646,0.0002215858395,-1426.72853,299.6900624,4512.92376,-0.0004684532809,0.000264397113,0.00005470352726
0,0.0005447191964,0.05702252269,0.001701641583,1.460730022,3.93627355,2.107336065,2.133732197,15.49424946,4.440865291,3.933374573,1.752949152,2.891863243,0.0002552893925,0.00368023781,0.0003831779331,3917.123191,271.7215712,2609.753625,0.0001196445331,0.000237522819,0.00008628452069
0,-0.0003325089131,-0.01967998838,-0.0004030929018,1.593408173,8.862830864,2.531836994,2.538949607,78.54977093,6.410198565,3.60131211,2.027245197,3.040461277,-0.0001309631795,-0.0002505416394,-0.00006288306012,-7635.733981,-3991.352505,-15902.53397,-0.00005158163799,-0.000003189590962,-0.000009809845902
0,0.0001747846414,-0.04290633092,0.003433225242,1.932470378,4.019508342,3.002280563,3.73444176,16.15644732,9.013688576,3.17782869,2.011370738,2.50614227,0.00004680341873,-0.002655678571,0.0003808901554,21365.96059,-376.5515944,2625.428843,0.000012532909,-0.0001643726816,0.00004225685769
1,6.89E-05,-0.003934324064,0.003493254311,1.16131135,3.406090934,2.327249858,1.348644052,11.60145545,5.416091903,4.01767439,2.092058518,3.02847595,5.11E-05,-0.0003391233178,0.0006449769269,1.96E+04,-2948.779831,1550.44306,3.79E-05,-0.00002923110116,0.0001190852996
1,0.0007803659781,-0.02005044043,0.001956924667,0.9424372545,2.578932204,1.62274905,0.8881879787,6.650891312,2.633314479,4.117840228,2.58067045,3.000498788,0.000878604526,-0.003014699758,0.0007431412703,1138.168505,-331.7079909,1345.639167,0.0009892101076,-0.0004532775559,0.0002822075663
1,-0.000654712645,0.3141054983,0.01279559182,3.283471859,31.54483735,8.854608949,10.78118745,995.0767636,78.40409964,2.639248158,1.415387731,1.664644156,-0.00006072732231,0.000315659565,0.0001632005453,-16467.05242,3167.969899,6127.430507,-0.000005632711851,0.0000003172213205,0.000002081530762
1,0.004201918633,0.174305669,0.0002627472255,2.734456128,10.55302736,4.283602118,7.477250316,111.3663864,18.3492471,2.992482087,1.945843984,2.329133403,0.0005619604073,0.001565155113,0.00001431923741,1779.484795,638.9143107,69836.12127,0.00007515602442,0.00001405410702,0.0000007803719317
1,0.0008788318747,0.04679429723,-0.006047240334,1.394875104,10.61706763,3.345741878,1.945676556,112.722125,11.19398871,4.023361472,1.523992136,2.580433319,0.0004516844652,0.0004151296584,-0.0005402221218,2213.934897,2408.885946,-1851.090431,0.0002321477657,0.000003682769984,-0.00004826002023
1,0.0003913845206,-0.1512017609,-8.75E-06,1.287264822,10.73353975,2.796219258,1.657050721,115.2088755,7.818842139,4.049217676,2.028730399,2.677588569,0.0002361934464,-0.001312414172,-1.12E-06,4233.817726,-761.9545883,-8.93E+05,0.0001425384531,-0.00001139160647,-1.43E-07
1,0.0007463479435,0.02494672426,-0.0007379629766,0.9747731012,3.529044549,1.659739683,0.9501825989,12.45415543,2.754735817,4.012678027,2.143774866,3.491105645,0.0007854784379,0.002003084385,-0.0002678888379,1273.109422,499.2300912,-3732.891627,0.0008266605164,0.0001608366297,-0.00009724665293
1,8.77E-05,-0.02197701067,0.001264754402,1.913352754,26.01104761,2.705325701,3.660918762,676.5745976,7.31878715,3.821159817,1.582789013,2.589332789,2.39E-05,-0.00003248276058,0.0001728092887,4.18E+04,-30785.56077,5786.725976,6.54E-06,-0.00000004801061213,0.00002361173855
1,0.003051904638,0.03298827504,-0.001567537038,4.285837353,4.482879577,4.729339426,18.36840182,20.0962093,22.36665141,2.775168805,1.935206674,2.328163938,0.0001661497102,0.00164151729,-0.00007008367098,6018.668338,609.1924867,-14268.65896,0.000009045409167,0.00008168293162,-0.000003133400244
1,-0.002255382799,-0.3078342945,0.004751078327,2.755429234,5.771407365,4.126275508,7.592390265,33.30914297,17.02614957,3.095436342,1.7705779,2.351999954,-0.0002970583334,-0.009241735663,0.0002790459645,-3366.342188,-108.2047828,3583.638996,-0.00003912579873,-0.0002774534209,0.00001638925838
1,0.002403808154,0.08920863428,0.0008714889557,3.151153803,6.709053012,3.508137416,9.92977029,45.01139231,12.30702813,3.2221262,1.503381436,2.502084828,0.0002420809428,0.001981912349,0.00007081229899,4130.849741,504.5631813,14121.84062,0.00002437930946,0.00004403134956,0.000005753809793
1,-0.0006922874517,-0.08579313468,-0.004579253922,3.309530213,10.4590476,5.556636675,10.95299023,109.3916768,30.87621114,2.976152798,1.443462676,1.942245255,-0.00006320533818,-0.0007842747932,-0.0001483100987,-15821.44845,-1275.063292,-6742.629185,-0.000005770601165,-0.00000716941925,-0.000004803377528
1,-0.001129548801,-0.001693545664,0.002667127271,3.043707431,10.15100735,5.77200516,9.264154926,103.0429503,33.31604357,2.782101083,1.572589321,1.86392298,-0.0001219268039,-0.00001643533749,0.00008005534228,-8201.642035,-60844.50658,12491.35875,-0.00001316113611,-0.0000001594998731,0.000002402906639
1,0.0007965468229,-0.01741695429,0.003732278227,3.272608618,17.45710787,5.505640144,10.70996717,304.7506153,30.31207339,3.055141144,1.44306364,2.268042512,0.00007437434778,-0.00005715149836,0.0001231284373,13445.49606,-17497.35403,8121.600681,0.000006944404834,-0.0000001875353009,0.000004062026232
1,0.002181705323,0.08704594424,0.002940272856,2.479995087,20.28838636,4.852952103,6.150375632,411.6186212,23.55114411,2.94275971,1.356588435,1.917884021,0.0003547271669,0.0002114723187,0.0001248462852,2819.067986,4728.751291,8009.849857,0.00005767569139,0.0000005137579006,0.000005301070922
1,0.0003645032844,-0.1536451341,0.008303795541,2.114048933,22.79830096,5.088477973,4.469202889,519.7625268,25.89260808,3.187447852,1.165995173,2.045988163,0.00008155890288,-0.0002956064089,0.0003207013953,12261.07714,-3382.876588,3118.165417,0.00001824909383,-0.0000005687335921,0.0000123858282
1,0.0006104798913,0.3058902812,-0.0002326082383,2.944372591,23.79804342,4.780785887,8.669329956,566.3468707,22.8559137,2.632476373,1.269938947,2.004267798,0.00007041834772,0.000540111188,-0.00001017715771,14200.84442,1851.470627,-98259.26145,0.000008122697841,0.0000009536755934,-0.0000004452745946
1,-0.0004017843581,-0.04478190822,-0.006283722059,2.03948789,17.78382989,4.324696748,4.159510855,316.2646056,18.70300196,3.150074863,1.212629438,2.101529553,-0.00009659413621,-0.0001415963324,-0.0003359739827,-10352.59529,-7062.329814,-2976.420948,-0.00002322247485,-0.0000004477147614,-0.00001796363939
1,0.0008853718773,-0.08867129293,0.007872667249,2.695249366,23.83397035,4.589986573,7.264369143,568.0581427,21.06797674,2.926287139,1.112034629,2.028011394,0.0001218787013,-0.0001560954527,0.0003736793212,8204.879023,-6406.336526,2676.091352,0.00001677760297,-0.0000002747878095,0.00001773683946
1,-0.004165443503,0.5013973861,-0.02024262053,2.467511289,22.40195956,4.506903744,6.088611961,501.847792,20.31218136,2.872001948,1.134801138,1.915462459,-0.0006841367999,0.0009991025051,-0.0009965754131,-1461.695965,1000.898301,-1003.436355,-0.0001123633439,0.000001990847666,-0.00004906294383
1,0.0003559783972,0.05587218744,0.002955534569,2.932953139,26.6748779,5.341479014,8.602214117,711.5491107,28.53139806,2.856931498,1.400547984,1.901557189,0.00004138218282,0.00007852189904,0.0001035888449,24164.98918,12735.30075,9653.549093,0.000004810643197,0.0000001103534498,0.000003630696425
1,0.002412528583,0.2686852716,-0.005532441558,2.431184671,25.81303124,5.077186144,5.910658907,666.3125818,25.77781914,3.039163283,1.182172493,1.962682311,0.0004081657598,0.0004032420804,-0.0002146202333,2449.985027,2479.899913,-4659.392941,0.00006905588129,0.0000006051845506,-0.000008325771552
1,0.001156513471,-0.3128947466,0.01625495732,2.398859894,21.48474372,4.202751917,5.75452879,461.5942126,17.66312367,3.172451976,1.513383679,2.296122395,0.0002009744868,-0.0006778567367,0.0009202764821,4975.755956,-1475.237976,1086.629963,0.00003492457752,-0.000001468512209,0.00005210157043
1,0.001908506261,0.08545393346,0.004236367426,2.169811815,26.63356791,4.326822056,4.708083314,709.3469395,18.72138911,3.131438248,1.207867327,2.070194689,0.0004053679882,0.0001204684601,0.0002262848874,2466.894351,8300.927889,4419.208068,0.00008610042795,0.0000001698300977,0.00001208697101
1,0.0008459931576,-0.02215698875,0.0008925957711,2.805396703,32.87782951,5.507510494,7.870250663,1080.951673,30.33267184,2.915928308,1.192262605,1.893376885,0.0001074925303,-0.00002049766821,0.00002942687594,9302.972007,-48786.03701,33982.54039,0.00001365808217,-0.00000001896261296,0.0000009701379454
1,0.0006213298102,0.1934269491,0.006886955596,2.287209251,22.9924361,4.34491208,5.231326156,528.652118,18.87826098,3.259415739,1.320710616,2.449178315,0.0001187709945,0.000365887022,0.0003648087927,8419.564087,2733.084094,2741.162001,0.00002270380224,0.0000006921130353,0.00001932427955
1,0.00129686411,-0.04097526994,0.003328952979,2.090856957,38.47211571,6.090195069,4.371682815,1480.103687,37.09047598,2.931535499,1.130850185,1.815414099,0.0002966510071,-0.00002768405369,0.0000897522313,3370.964453,-36121.87764,11141.78428,0.00006785739489,-0.00000001870413129,0.000002419818806
1,6.13E-05,-0.1398520409,-0.01152217487,2.301386479,34.64675497,6.387838031,5.296379726,1200.39763,40.80447472,3.038046079,1.101441092,1.882278315,1.16E-05,-0.0001165047626,-0.0002823752775,8.64E+04,-8583.340094,-3541.386516,2.18E-06,-0.00000009705514215,-0.000006920203713
1,-0.003892826458,-0.08597477669,-0.002144464524,1.98445142,26.69295921,4.909341327,3.93804744,712.5140713,24.10163226,3.184858516,1.072817389,2.045042408,-0.0009885169026,-0.0001206639702,-0.00008897590423,-1011.616491,-8287.478011,-11238.99789,-0.0002510170123,-0.0000001693495962,-0.0000036916962
2,-0.0003151327358,0.2494429696,-0.004567251316,1.969024987,27.07840715,4.278906787,3.877059401,733.2401336,18.30904329,3.264720508,1.173437803,2.188546512,-0.00008128137932,0.0003401927393,-0.0002494533026,-12302.94083,2939.51012,-4008.766329,-0.00002096469796,0.0000004639581546,-0.00001362459516
2,0.0008147631085,0.4291318102,-0.01702233753,2.152964287,27.67479742,5.032078644,4.635255221,765.8944122,25.32181548,2.955277058,1.113512002,1.869712459,0.0001757752421,0.000560301529,-0.0006722400114,5689.083332,1784.753295,-1487.56394,0.00003792137298,0.0000007315649783,-0.00002654785997
2,0.002342362151,-0.035085121,0.01490850797,2.640616414,31.05227709,5.761236303,6.972855046,964.2439127,33.19184374,2.821720986,1.172522402,1.922877798,0.0003359258346,-0.00003638614726,0.0004491617906,2976.847557,-27482.98666,2226.369253,0.00004817622515,-0.00000003773541817,0.00001353229408
2,3.13E-05,0.2730521579,-0.01069303416,2.124737348,30.9798999,4.773808788,4.514508799,959.7541978,22.78925035,3.252756585,1.153641086,1.705057504,6.94E-06,0.0002845021762,-0.0004692139494,1.44E+05,3514.911602,-2131.223936,1.54E-06,0.0000002964323333,-0.00002058926653
2,0.0006303074346,-0.1852041679,0.003726691072,2.004796551,26.79202688,4.449485626,4.019209213,717.8127041,19.79792234,3.131892278,1.296467176,2.249314499,0.0001568237435,-0.0002580118279,0.0001882364729,6376.585444,-3875.791308,5312.466732,0.00003901855693,-0.0000003594417129,0.000009507890257
2,0.0006068167814,0.3683944923,-0.002901648247,2.284897802,28.15545408,4.370334449,5.220757964,792.7295943,19.09982319,3.107264308,1.11007685,2.056700986,0.0001162315483,0.0004647164619,-0.0001519201627,8603.516125,2151.849745,-6582.404747,0.00002226334741,0.0000005862231777,-0.000007954008849
2,-0.003030365185,-0.3415330897,-0.0001840513378,2.212067516,31.37227816,5.072696296,4.893242695,984.2198372,25.73224771,2.939846662,1.15516641,2.000003004,-0.0006192959095,-0.0003470089474,-0.000007152555809,-1614.736969,-2881.770074,-139810.1639,-0.0001265614538,-0.0000003525726004,-0.0000002779607864
2,0.0006341465955,-0.006740248093,0.004775849228,2.214455564,39.2628425,5.126764738,4.903813446,1541.570801,26.28371668,3.040231203,1.124813024,1.868039996,0.000129317031,-0.000004372324702,0.000181703725,7732.93349,-228711.2848,5503.4645,0.0000263707077,-0.000000002836278878,0.000006913167084
2,0.0007832212024,0.1399797564,-0.01060786217,2.375231684,30.92170178,4.725898164,5.641725554,956.1516407,22.33411346,3.027282505,1.164244446,2.197067571,0.0001388265336,0.0001463991175,-0.0004749623124,7203.233949,6830.64227,-2105.430207,0.00002460710509,0.0000001531128654,-0.00002126622636
2,3.13E-05,0.2730521579,-0.01069303416,2.124737348,30.9798999,4.773808788,4.514508799,959.7541978,22.78925035,3.252756585,1.153641086,1.705057504,6.94E-06,0.0002845021762,-0.0004692139494,1.44E+05,3514.911602,-2131.223936,1.54E-06,0.0000002964323333,-0.00002058926653
2,0.0006303074346,-0.1852041679,0.003726691072,2.004796551,26.79202688,4.449485626,4.019209213,717.8127041,19.79792234,3.131892278,1.296467176,2.249314499,0.0001568237435,-0.0002580118279,0.0001882364729,6376.585444,-3875.791308,5312.466732,0.00003901855693,-0.0000003594417129,0.000009507890257
2,0.0006068167814,0.3683944923,-0.002901648247,2.284897802,28.15545408,4.370334449,5.220757964,792.7295943,19.09982319,3.107264308,1.11007685,2.056700986,0.0001162315483,0.0004647164619,-0.0001519201627,8603.516125,2151.849745,-6582.404747,0.00002226334741,0.0000005862231777,-0.000007954008849
2,-0.003030365185,-0.3415330897,-0.0001840513378,2.212067516,31.37227816,5.072696296,4.893242695,984.2198372,25.73224771,2.939846662,1.15516641,2.000003004,-0.0006192959095,-0.0003470089474,-0.000007152555809,-1614.736969,-2881.770074,-139810.1639,-0.0001265614538,-0.0000003525726004,-0.0000002779607864
2,0.0006341465955,-0.006740248093,0.004775849228,2.214455564,39.2628425,5.126764738,4.903813446,1541.570801,26.28371668,3.040231203,1.124813024,1.868039996,0.000129317031,-0.000004372324702,0.000181703725,7732.93349,-228711.2848,5503.4645,0.0000263707077,-0.000000002836278878,0.000006913167084
2,0.0007832212024,0.1399797564,-0.01060786217,2.375231684,30.92170178,4.725898164,5.641725554,956.1516407,22.33411346,3.027282505,1.164244446,2.197067571,0.0001388265336,0.0001463991175,-0.0004749623124,7203.233949,6830.64227,-2105.430207,0.00002460710509,0.0000001531128654,-0.00002126622636
2,0.0004366852845,0.07272927043,0.002131347518,1.054149634,3.796627059,2.224587555,1.11123145,14.41437703,4.948789792,4.054549452,2.267668024,2.869757401,0.0003929741949,0.005045606223,0.0004306805517,2544.696351,198.1922401,2321.906564,0.0003536384746,0.0003500398397,0.00008702744911
2,0.001732114256,0.00597906241,0.009274364389,1.293375016,5.906855499,2.881722664,1.672818931,34.89094189,8.304325514,3.559942215,1.780539094,2.557620455,0.001035446349,0.0001713643165,0.001116811278,965.7670825,5835.520604,895.4064306,0.0006189829217,0.000004911427072,0.000134485489
2,0.002064828085,0.00702526021,-0.0002159487294,1.323560637,10.726607,4.070430909,1.751812759,115.0600978,16.56840779,3.723889333,1.510152356,2.203697308,0.001178680811,0.00006105731131,-0.00001303376475,848.4061082,16378.05495,-76723.80307,0.0006728349277,0.0000005306558267,-0.0000007866636866
2,-0.002399931521,0.05666337706,-0.009634128897,1.109330387,6.583579562,2.91323929,1.230613908,43.34351984,8.48696316,3.960607176,1.765485474,2.430059849,-0.001950190473,0.00130730908,-0.001135167988,-512.7704261,764.9300499,-880.9268852,-0.001584729751,0.0000301615809,-0.0001337543202
2,0.001297293615,0.07400331812,0.0009072933659,1.044666395,3.754972413,2.598750203,1.091327876,14.09981782,6.753502618,3.99278929,2.469782776,2.790979663,0.001188729476,0.005248530092,0.00013434412,841.2342926,190.5295354,7443.571035,0.001089250538,0.0003722409864,0.00001989251024
2,-0.003804194868,-0.1411236111,-0.0008907324538,1.295399781,5.018068387,3.405721277,1.678060592,25.18101034,11.59893742,3.562064421,1.602796488,2.337267581,-0.002267018775,-0.005604366512,-0.00007679431499,-441.107948,-178.4322988,-13021.79725,-0.001350975516,-0.0002225632108,-0.000006620806046
2,0.004216055631,-0.015994425,0.00288466639,2.072690072,18.878554,5.683486953,4.296044136,356.3998013,32.30202394,3.174754571,1.245337341,1.834130527,0.0009813808933,-0.00004487776072,0.00008930296118,1018.972355,-22282.75172,11197.83697,0.0002284382707,-0.0000001259197131,0.000002764624327
2,-0.002682215215,0.160842021,-0.005348796717,1.746640556,12.9297453,4.132614237,3.050753232,167.1783136,17.07850043,3.344129277,1.406976945,2.237212322,-0.0008791976967,0.0009620985976,-0.0003131888972,-1137.400614,1039.39451,-3192.961209,-0.000288190368,0.000005754924649,-0.00001833819652
2,-0.0005189480984,-0.09353656852,0.001276012883,1.649976589,11.26300713,3.748579856,2.722422745,126.8553297,14.05185094,3.728684872,1.43304227,2.189609236,-0.000190619954,-0.0007373483538,0.00009080745932,-5246.040506,-1356.21107,11012.31119,-0.00007001849893,-0.000005812513795,0.000006462313023
2,0.0003448329899,0.03272045097,0.00432355711,1.587115513,16.91669496,3.127729647,2.51893565,286.1745683,9.782692747,3.8383631,1.618689538,2.606198904,0.0001368963077,0.0001143373821,0.0004419598184,7304.798915,8746.045971,2262.649133,0.00005434688563,0.0000003995371873,0.00004517772661
2,-0.0003940791642,-0.1659176856,-0.00265014677,1.446826101,24.91580892,5.217502598,2.093305767,620.7975342,27.22233336,3.803161645,1.236974294,1.876153347,-0.0001882568569,-0.0002672653747,-0.00009735193286,-5311.891509,-3741.599529,-10272.00971,-0.00008993280387,-0.0000004305193883,-0.000003576178852
2,0.001690762788,-0.026872189,0.001150231812,1.658526429,7.584272607,4.646560377,2.750709914,57.52119098,21.59052334,3.373840744,1.571970073,2.037091212,0.0006146641562,-0.000467170247,0.0000532748463,1626.904692,-2140.547277,18770.58442,0.0002234565532,-0.000008121706785,0.000002467510651
2,0.001439058041,0.08540728323,-0.005685670124,1.939316892,8.763283078,3.389225848,3.760950008,76.79513031,11.48685185,3.479988481,2.137885981,2.44174709,0.000382631526,0.001112144519,-0.0004949720079,2613.480417,899.1637177,-2020.316269,0.0001017379984,0.00001448196668,-0.00004309031007
2,0.001004233219,0.005577341803,0.00446198942,1.137336121,5.200471301,3.486005378,1.293533452,27.04490175,12.15223349,4.034153001,2.138727233,2.357425316,0.0007763488592,0.0002062252565,0.0003671744311,1288.080723,4849.066583,2723.50119,0.0006001768707,0.000007625291392,0.00003021456354
2,-0.0008386926934,-0.1699694846,0.01065762361,1.451454737,4.899611386,3.557091959,2.106720853,24.00619173,12.65290321,3.603097787,1.806291125,2.299591573,-0.0003981033806,-0.007080235236,0.0008423065787,-2511.910345,-141.2382452,1187.216181,-0.0001889682632,-0.0002949337119,0.00006657022225
2,-0.0003592651244,0.1467708188,-0.001111289866,1.42775235,7.429283606,2.933211508,2.038476774,55.19425489,8.603729751,3.522528492,1.601046247,2.642732424,-0.0001762419514,0.002659168406,-0.0001291637345,-5674.017974,376.0574161,-7742.111232,-0.0000864576696,0.000048178355,-0.00001501252809
2,0.001383960256,0.05199817136,0.001881534072,1.215937488,7.079753001,3.621429622,1.478503975,50.12290255,13.11475251,3.828261863,1.452633971,2.409616206,0.0009360544705,0.001037413412,0.0001434669904,1068.313898,963.93587,6970.244496,0.000633109201,0.000020697393,0.00001093935934
2,-0.002275416215,-0.05606736712,-0.007477473296,1.178326305,3.976496994,2.9082987,1.388452882,15.81252834,8.458201327,3.654324669,1.967462849,2.445497942,-0.00163881414,-0.003545755992,-0.0008840500488,-610.1973225,-282.0273032,-1131.157677,-0.001180316711,-0.0002242371311,-0.0001045198636
2,0.0007148583682,0.004923777508,0.001597732076,1.194783127,4.312383839,2.321093932,1.42750672,18.59665437,5.387477042,3.652958229,2.633965988,2.875469549,0.0005007740826,0.0002647668451,0.0002965640621,1996.908456,3776.907941,3371.952734,0.0003508033101,0.00001423733753,0.00005504692824
2,0.0004670922985,0.122412649,-0.001137984586,1.278916741,2.890540206,1.937354229,1.63562803,8.355222682,3.753341408,3.727592066,2.809896602,3.111082932,0.0002855736695,0.01465103369,-0.0003031923992,3501.723396,68.25456971,-3298.235716,0.0001745957298,0.001753518038,-0.00008077932868
2,-0.0009821928555,0.02134719285,-0.002127624934,1.452033502,3.040414769,2.089474263,2.10840129,9.244121966,4.365902695,3.479445743,2.765088557,2.8019279,-0.0004658472086,0.002309272089,-0.0004873276119,-2146.62658,433.0368884,-2052.007675,-0.0002209480761,0.0002498097816,-0.0001116212719
